Seed,Algorithm,dataset,time,train_f1,val_f1,acc,val_acc,bin_acc,val_bin_acc,train_loss,val_loss
10,RNN,Text,0:00:20.497518,0.9615793566739572,0.6633181667327881,0.9587352615716245,0.680625,0.9587352615716245,0.9587352615716245,0.10154273066697653,0.7531461334228515
10,CNN,Text,0:00:21.237919,0.5309219161030564,0.4757270812988281,0.5203644167571972,0.5040625,0.5203644167571972,0.5203644167571972,7.642387986566476,7.932267036437988
10,Shallow,Image,0:00:58.702778,0.0,0.0,0.7783333381017049,0.7349999976158142,0.7783333381017049,0.7783333381017049,0.5406373570362727,0.5713365060091019
10,Deep,Image,0:01:00.022093,0.016666666666666666,0.0,0.7716666678587596,0.7349999976158142,0.7716666678587596,0.7716666678587596,0.5787905057271322,0.6164062058925629
10,CNN,Image,0:01:11.382157,0.8795409123102824,0.8912269866466522,0.9516666611035665,0.9499999928474426,0.9516666611035665,0.9516666611035665,0.13614271823316812,0.13525640606880188
10,LSTM,Image,0:01:05.877284,0.0,0.0,0.7783333381017049,0.7349999976158142,0.7783333381017049,0.7783333381017049,3.5728444894154867,4.271295323371887
10,RNN,Image,0:00:57.627121,0.0,0.0,0.7783333381017049,0.7349999976158142,0.7783333381017049,0.7783333381017049,0.6311418881018956,0.6418808674812317
10,Shallow,TimeSeries,0:00:07.979009,0.0,0.0,0.7986577192942301,0.7964509313688896,0.7986577192942301,0.7986577192942301,0.5432420718323198,0.5377872636024539
10,Deep,TimeSeries,0:00:09.047374,0.0,0.0,0.7986577192942301,0.7964509313688896,0.7986577192942301,0.7986577192942301,0.434801820033882,0.4081159672060192
10,CNN,TimeSeries,0:00:08.252162,0.6062700258900753,0.5453317262637565,0.8696820398536542,0.8577405935052049,0.8696820398536542,0.8696820398536542,0.2949272244568102,0.4029053063073418
10,LSTM,TimeSeries,0:00:10.092309,0.45652175155179253,0.49352017556274286,0.8410210483446817,0.8368200844301839,0.8410210483446817,0.8410210483446817,0.3621358025570488,0.4197799029709405
10,RNN,TimeSeries,0:00:08.565394,0.5053043006996483,0.48927915420492324,0.8513210921665504,0.8410041968194012,0.8513210921665504,0.8513210921665504,0.3529631576888293,0.38599676180584164
11,Shallow,Easy,0:00:12.383431,0.6118687207969804,0.7236406093335334,0.7516714427282156,0.8129770992366412,0.7516714427282156,0.7516714427282156,0.527198334307247,0.4692142892429847
11,Deep,Easy,0:00:14.892261,0.49111666313328967,0.6535652821300594,0.6618911171369362,0.7137404584702645,0.6618911171369362,0.6618911171369362,3.251864538948766,2.6535689666981006
11,LSTM,Easy,0:00:17.747003,0.7397745335341183,0.7773326658110582,0.822349570485218,0.8015267171022546,0.822349570485218,0.822349570485218,0.4202156309981287,0.8159272167973846
11,RNN,Easy,0:00:13.661033,0.7493406829656366,0.7840364284187783,0.8338108878536461,0.8358778621404226,0.8338108878536461,0.8338108878536461,0.4086040911952313,0.40191543989509115
11,CNN,Easy,0:00:21.214710,0.7215786938339387,0.733331314935029,0.8204393509807423,0.805343511905379,0.8204393509807423,0.8204393509807423,0.40982994491300245,0.42986104665821745
11,Shallow,Big,0:01:39.871691,0.3245428590511822,0.33234371881201596,0.9988814429910958,0.9989466661985184,0.9988814429910958,0.9988814429910958,0.012393826771735972,0.013152963121785374
11,Deep,Big,0:02:34.096001,0.1423789206779763,0.30445127245089104,0.9920747978571859,0.998934962511936,0.9920747978571859,0.9920747978571859,0.12494998413995842,0.016126283149050347
11,CNN,Big,0:13:11.591358,0.4991170397511058,0.4690822584665362,0.9997140908087719,0.9993797034280163,0.9997140908087719,0.9997140908087719,0.00119170642768899,0.004695632880317257
11,LSTM,Big,0:03:53.517003,0.4783271192100352,0.4694246774939575,0.002482895608033547,0.0028674086800781775,0.002482895608033547,0.002482895608033547,0.005197849978227039,0.008253965001233031
11,RNN,Big,0:02:04.474393,0.47398569407809116,0.4690822595380427,0.9995535803856263,0.9993562960102056,0.9995535803856263,0.9995535803856263,0.0025124481958397555,0.0035380607828166943
11,Shallow,Text,0:00:10.713955,0.17356698040921334,0.27982190787792205,0.4993301172604004,0.49375,0.4993301172604004,0.4993301172604004,0.7001358579848229,0.7002229762077331
11,Deep,Text,0:00:11.979092,0.6175660606621418,0.661506667137146,0.49919614199017914,0.494375,0.49919614199017914,0.49919614199017914,7.337051218856697,7.130054588317871
11,LSTM,Text,0:00:56.796258,0.9365925026093265,0.742552011013031,0.7846998931382886,0.61125,0.7846998931382886,0.7846998931382886,0.16914991924233758,1.3779122352600097
11,RNN,Text,0:00:23.259845,0.9477952498331714,0.670389997959137,0.957395498328398,0.5159375,0.957395498328398,0.957395498328398,0.10659781737215138,2.135626573562622
11,CNN,Text,0:00:24.277917,0.5126565140607144,0.4420993399620056,0.516345122811112,0.514375,0.516345122811112,0.516345122811112,7.686571843371131,7.702294540405274
11,Shallow,Image,0:01:05.333204,0.0,0.0,0.7783333381017049,0.7349999976158142,0.7783333381017049,0.7783333381017049,0.5604184259970982,0.5748495560884476
11,Deep,Image,0:01:01.409984,0.0,0.0,0.7783333381017049,0.7349999976158142,0.7783333381017049,0.7783333381017049,0.5888779709736506,0.6088349533081054
11,CNN,Image,0:01:11.605069,0.8816847761472066,0.8998247766494751,0.951666659116745,0.9509999930858613,0.951666659116745,0.951666659116745,0.12721345570559303,0.12888877637684346
11,LSTM,Image,0:01:05.958750,0.3560236612955729,0.4096690231561661,0.0,0.0,0.0,0.0,12.408489863077799,11.717653274536133
11,RNN,Image,0:01:01.563751,0.0,0.0,0.7783333381017049,0.7349999976158142,0.7783333381017049,0.7783333381017049,0.560110138853391,0.594833692908287
11,Shallow,TimeSeries,0:00:10.427729,0.0,0.0,0.7928411644843868,0.8100208772000291,0.7928411644843868,0.7928411644843868,0.5620389420714155,0.5425819716025494
11,Deep,TimeSeries,0:00:11.548239,0.0,0.0,0.7928411644843868,0.8100208772000291,0.7928411644843868,0.7928411644843868,0.4788527938076847,0.42272657342643977
11,CNN,TimeSeries,0:00:11.037712,0.43759977521247195,0.34673202898213057,0.8419167047864484,0.8378660950700608,0.8419167047864484,0.8419167047864484,0.3797424693332891,0.3721917782867304
11,LSTM,TimeSeries,0:00:13.036147,0.4726265112594591,0.5040975444985234,0.8428123591461899,0.8347280210032124,0.8428123591461899,0.8428123591461899,0.3512768949354063,0.4109887957074153
12,Shallow,Easy,0:00:04.341067,0.6477058398347871,0.6647779304562634,0.755491882021812,0.7709923659572164,0.755491882021812,0.755491882021812,0.5053035119030742,0.5102638825205447
12,Deep,Easy,0:00:05.849598,0.46766359035242366,0.6099060910348674,0.6456542507511382,0.6106870230145127,0.6456542507511382,0.6456542507511382,3.167355194246644,4.58593838087475
12,LSTM,Easy,0:00:07.527107,0.7693927445748702,0.5259196303272975,0.8290353395194242,0.7404580148121783,0.8290353395194242,0.8290353395194242,0.3939559124374572,1.2581438490452657
12,RNN,Easy,0:00:04.123330,0.7542019050351301,0.6646776053741688,0.8280802296817928,0.7595419851878217,0.8280802296817928,0.8280802296817928,0.396105292732645,0.5095476831188639
12,CNN,Easy,0:00:10.839556,0.7578203246609415,0.6760642728732742,0.8357211077566247,0.7633587790809515,0.8357211077566247,0.8357211077566247,0.38817149545879964,0.5277237077705733
12,Shallow,Big,0:00:49.798310,0.27758821659750565,0.27738633988528444,0.9988062037326382,0.9989817773252344,0.9988062037326382,0.9988062037326382,0.015410813826669041,0.014431197731802197
12,Deep,Big,0:01:36.493440,0.21387526697232404,0.22245693835181057,0.9976425031624407,0.9988764439450862,0.9976425031624407,0.9976425031624407,0.03671942461281109,0.01737235798426744
12,CNN,Big,0:12:14.868373,0.5350958312754384,0.3920960481301085,0.999799361971068,0.9993914071369217,0.999799361971068,0.999799361971068,0.000764687689511965,0.004729634320740035
12,LSTM,Big,0:02:06.685004,0.47664150558652,0.42559585115005855,0.0024377520513183012,0.002996149479770139,0.0024377520513183012,0.0024377520513183012,0.006416085170865348,0.009373445160883969
12,RNN,Big,0:00:56.586526,0.44387792768405876,0.3831932091354946,0.9994733251740535,0.9992743700478681,0.9994733251740535,0.9994733251740535,0.002541396790928421,0.0035562459727726467
12,Shallow,Text,0:00:02.845379,0.6380231233527295,0.6305404090881348,0.5021436227224009,0.491875,0.5021436227224009,0.5021436227224009,0.6994535013921519,0.6983531379699707
12,Deep,Text,0:00:04.347337,0.2917375385697376,0.0024060148000717165,0.49933011789924975,0.5090625,0.49933011789924975,0.49933011789924975,7.328356879317109,7.662918930053711
12,LSTM,Text,0:00:51.916311,0.9559286607295626,0.737700593471527,0.5900321554268799,0.5153125,0.5900321554268799,0.5900321554268799,0.18342580306887754,1.7384667444229125
12,RNN,Text,0:00:16.628271,0.3694879115586112,0.663740017414093,0.5525187572737854,0.50875,0.5525187572737854,0.5525187572737854,1.0209126315316204,0.8822894549369812
12,CNN,Text,0:00:17.236367,0.4567073029720515,0.474576358795166,0.5083065390714623,0.4996875,0.5083065390714623,0.5083065390714623,7.825502196308884,7.943680324554443
12,Shallow,Image,0:00:57.432827,0.0,0.0,0.7783333381017049,0.7349999976158142,0.7783333381017049,0.7783333381017049,0.6488345702489217,0.6517833077907562
12,Deep,Image,0:00:54.257756,0.011111109455426534,0.0,0.7800000051657359,0.7349999976158142,0.7800000051657359,0.7800000051657359,0.5715760966142018,0.6153959047794342
12,CNN,Image,0:01:03.874071,0.8187687993049622,0.7859822857379913,0.923333328962326,0.9149999916553497,0.923333328962326,0.923333328962326,0.187170268719395,0.20073755018413067
12,LSTM,Image,0:00:58.106238,0.3560236612955729,0.4096690231561661,0.0,0.0,0.0,0.0,12.408489863077799,11.717653274536133
12,RNN,Image,0:00:53.496046,0.0,0.0,0.7783333381017049,0.7349999976158142,0.7783333381017049,0.7783333381017049,0.5831995318333308,0.6079680746793747
12,Shallow,TimeSeries,0:00:03.645198,0.3799203502785173,0.445065595536242,0.8384787470969044,0.8643006380017466,0.8384787470969044,0.8384787470969044,0.6580453017147329,0.654278008823355
12,Deep,TimeSeries,0:00:04.334806,0.0,0.0,0.7932885911374017,0.8089770274022925,0.7932885911374017,0.7932885911374017,0.40747868100002044,0.33744142081642947
12,CNN,TimeSeries,0:00:03.627014,0.5408658388746836,0.4136565590752717,0.8598298229180373,0.8462343066307292,0.8598298229180373,0.8598298229180373,0.30316379472806854,0.37519695556812205
12,LSTM,TimeSeries,0:00:05.614393,0.0,0.0,0.793999103836772,0.8064853556485355,0.793999103836772,0.793999103836772,3.32034265968333,3.1190877998224362
12,RNN,TimeSeries,0:00:03.979760,0.46810248890533823,0.46827595303746944,0.8401253928371571,0.8326359865056919,0.8401253928371571,0.8401253928371571,0.36704731780319966,0.39413286814131
13,Shallow,Easy,0:00:05.748557,0.6042734367458048,0.6189616436266717,0.7000955104144733,0.7366412209190485,0.7000955104144733,0.7000955104144733,0.563480990834769,0.5210141573698466
13,Deep,Easy,0:00:08.858828,0.4887802989685547,0.6008890239337018,0.6790830946128029,0.7786259541984732,0.6790830946128029,0.6790830946128029,1.967607280017084,2.4058048594110395
13,LSTM,Easy,0:00:10.713232,0.7505526097478931,0.6587069999170667,0.8156638007109349,0.778625953743476,0.8156638007109349,0.8156638007109349,0.4284605867484693,0.6684245223762425
13,RNN,Easy,0:00:07.070092,0.7643298757793568,0.6604747772216797,0.8299904482754049,0.7824427476366058,0.8299904482754049,0.8299904482754049,0.4043600353720992,0.46663973088027866
13,CNN,Easy,0:00:13.973078,0.7631495625150694,0.6636095702193165,0.8261700097788143,0.8015267175572519,0.8261700097788143,0.8261700097788143,0.3861126986962904,0.4706832775632844
13,Shallow,Big,0:01:06.335576,0.2602897820538061,0.29704677535846263,0.9987560442206216,0.9990519995786665,0.9987560442206216,0.9987560442206216,0.012124925819635568,0.012346180478688755
13,Deep,Big,0:01:57.714068,0.1311912219146624,0.1732059486483542,0.9916986015529383,0.9988296291094648,0.9916986015529383,0.9916986015529383,0.1320707500792788,0.018777760159839868
13,CNN,Big,0:12:49.524177,0.5660605793868349,0.4543018060017214,0.9997742822174515,0.9995435553638528,0.9997742822174515,0.9997742822174515,0.0007964781696675027,0.004192365377857853
13,LSTM,Big,0:02:30.699699,0.0,0.0,0.655434281005252,0.6563556991663951,0.655434281005252,0.655434281005252,0.028781829377868787,0.025655337319677306
13,RNN,Big,0:01:11.430458,0.4375748064422255,0.3971324259132939,0.9994382135213822,0.9993797034280163,0.9994382135213822,0.9994382135213822,0.0027123868190517026,0.002776203353289304
13,Shallow,Text,0:00:05.007542,0.5692088611000732,0.6500489830970764,0.5030814581106458,0.5015625,0.5030814581106458,0.5030814581106458,0.7064845064956403,0.7031487464904785
13,Deep,Text,0:00:06.555584,0.6668629861593502,0.6645695853233338,0.5008038581375908,0.498125,0.5008038581375908,0.5008038581375908,7.798446043000216,7.843320846557617
13,LSTM,Text,0:00:54.592198,0.9609547082378678,0.7394608783721924,0.6574222940596226,0.550625,0.6574222940596226,0.6574222940596226,0.12406360141589583,1.555856738090515
13,RNN,Text,0:00:18.754264,0.9944387464789077,0.69607004404068,0.9945069657516888,0.6846875,0.9945069657516888,0.9945069657516888,0.05316254783657331,0.6829819083213806
13,CNN,Text,0:00:19.592002,0.1108206412799872,0.13367561548948287,0.5065648456733965,0.50875,0.5065648456733965,0.5065648456733965,7.930094461860125,7.90870964050293
13,Shallow,Image,0:01:00.350044,0.0,0.0,0.7783333381017049,0.7349999976158142,0.7783333381017049,0.7783333381017049,0.5695095757643381,0.5853382688760758
13,Deep,Image,0:00:58.800289,0.0,0.0,0.7783333381017049,0.7349999976158142,0.7783333381017049,0.7783333381017049,0.5916484296321869,0.6054238510131836
13,CNN,Image,0:01:09.085251,0.8454709897438685,0.6778293120861053,0.928333330154419,0.8859999942779541,0.928333330154419,0.928333330154419,0.17064783001939457,0.2735313165187836
13,LSTM,Image,0:01:02.356997,0.3560236612955729,0.4096690231561661,0.0,0.0,0.0,0.0,12.408489863077799,11.717653274536133
13,RNN,Image,0:00:57.385028,0.0,0.0,0.7783333381017049,0.7349999976158142,0.7783333381017049,0.7783333381017049,0.5528554866711298,0.591266582608223
13,Shallow,TimeSeries,0:00:05.316341,0.0,0.0,0.7928411651777741,0.810020883795115,0.7928411651777741,0.7928411651777741,0.5796608840059114,0.567251524372738
13,Deep,TimeSeries,0:00:06.386975,0.0,0.0,0.7928411651777741,0.810020883795115,0.7928411651777741,0.7928411651777741,0.40780125793727984,0.34360253754886555
13,CNN,TimeSeries,0:00:05.781824,0.5971605956314179,0.47824818419612103,0.8696820430834625,0.8566945526889178,0.8696820430834625,0.8696820430834625,0.28303358930405403,0.37912352289614815
13,LSTM,TimeSeries,0:00:07.869621,0.4537262993172792,0.4627667568218758,0.8410210468232018,0.8368200844301839,0.8410210468232018,0.8410210468232018,0.35100933777287674,0.3957149065937457
13,RNN,TimeSeries,0:00:06.294352,0.5153621615073738,0.47326424032075637,0.8477384659990942,0.8336820103633353,0.8477384659990942,0.8477384659990942,0.34956619880202633,0.3836036864434326
14,Shallow,Easy,0:00:09.161694,0.6314002530508761,0.6719259815361663,0.7488061127598898,0.7786259541984732,0.7488061127598898,0.7488061127598898,0.5280482548127998,0.4711087962598291
14,Deep,Easy,0:00:11.855561,0.0,0.0,0.6055396367166878,0.6679389317527072,0.6055396367166878,0.6055396367166878,6.3579498284639575,5.352192008768329
14,LSTM,Easy,0:00:16.705761,0.7570935072734909,0.6642627242867273,0.8156638011663668,0.7786259541984732,0.8156638011663668,0.8156638011663668,0.4317430121452328,0.7962640564860278
14,RNN,Easy,0:00:10.537120,0.7680955977244045,0.6529467488063201,0.8319006688046022,0.7748091603053435,0.8319006688046022,0.8319006688046022,0.3994364995498712,0.5128494404426968
14,CNN,Easy,0:00:17.649556,0.7600551222547989,0.6368335112360598,0.8290353395194242,0.7938931297709924,0.8290353395194242,0.8290353395194242,0.3804902195816623,0.5339264324830688
14,Shallow,Big,0:01:26.355589,0.28886572886679546,0.25507215592273047,0.9988513472867561,0.9988881476651531,0.9988513472867561,0.9988513472867561,0.014849129683137455,0.015425786213438814
14,Deep,Big,0:02:22.044629,0.2012036108611395,0.2448852488344523,0.9971308761862724,0.9988998513740585,0.9971308761862724,0.9971308761862724,0.04466394507743347,0.016679885734119722
14,CNN,Big,0:13:16.978642,0.5270489053811727,0.4727822630485203,0.9997040589097171,0.9992977774656788,0.9997040589097171,0.9997040589097171,0.0010240714100640453,0.003878488531330193
14,LSTM,Big,0:02:48.339553,0.49193095035431095,0.44790946984198154,0.0021518428602957406,0.0013225191062039637,0.0021518428602957406,0.0021518428602957406,0.0057215231310732756,0.0066905504858836345
14,RNN,Big,0:01:27.710581,0.46725209294088565,0.4309027558919309,0.9994582773218836,0.9993562960102056,0.9994582773218836,0.9994582773218836,0.002700999710899994,0.002969087788065058
14,Shallow,Text,0:00:07.368819,0.22409040676499742,0.4683626306056976,0.5048231514128841,0.503125,0.5048231514128841,0.5048231514128841,0.7047392740638054,0.6973830413818359
14,Deep,Text,0:00:08.964936,0.479731740116562,0.0024530074000358583,0.4908896038769909,0.488125,0.4908896038769909,0.4908896038769909,7.592306142195755,7.770404739379883
14,LSTM,Text,0:00:58.833479,0.9520931385082192,0.7543069672584534,0.7198553048912735,0.5896875,0.7198553048912735,0.7198553048912735,0.15761017422456322,1.3880057668685912
14,RNN,Text,0:00:21.158240,0.9978226787407681,0.6206788897514344,0.9978563772775991,0.6015625,0.9978563772775991,0.9978563772775991,0.038100667309818544,0.8761870718002319
14,CNN,Text,0:00:22.004717,0.43663086199939316,0.44952534437179564,0.5046891740664026,0.4921875,0.5046891740664026,0.5046891740664026,7.896168139458725,8.080727272033691
14,Shallow,Image,0:01:02.771126,0.0,0.0,0.7783333381017049,0.7349999976158142,0.7783333381017049,0.7783333381017049,0.5692846794923146,0.5800585293769837
14,Deep,Image,0:01:03.344305,0.0,0.0,0.776666671037674,0.7349999976158142,0.776666671037674,0.776666671037674,0.5769236356019973,0.5993364334106446
14,CNN,Image,0:01:14.405388,0.8726230939229329,0.8898748183250427,0.9466666579246521,0.9439999890327454,0.9466666579246521,0.9466666579246521,0.14082898025711377,0.1421847239509225
14,LSTM,Image,0:01:08.765992,0.0,0.0,0.773333336909612,0.7319999980926514,0.773333336909612,0.773333336909612,3.5728444894154867,4.271295323371887
14,RNN,Image,0:01:01.625790,0.0,0.0,0.7783333381017049,0.7349999976158142,0.7783333381017049,0.7783333381017049,0.5314128269751867,0.5821169173717499
14,Shallow,TimeSeries,0:00:07.802682,0.0,0.0,0.8080536911684928,0.7745302651769682,0.8080536911684928,0.8080536911684928,0.5746868850400784,0.5871205110888391
14,Deep,TimeSeries,0:00:08.866039,0.0,0.0,0.8080536911684928,0.7745302651769682,0.8080536911684928,0.8080536911684928,0.37510008926626287,0.35604011651618495
14,CNN,TimeSeries,0:00:08.207662,0.4206177892035772,0.4398097393402993,0.837886254001614,0.8326359732879256,0.837886254001614,0.837886254001614,0.35620274449804146,0.4520978765507622
14,LSTM,TimeSeries,0:00:10.173484,0.0,0.0,0.793999103836772,0.8064853556485355,0.793999103836772,0.793999103836772,3.32034265968333,3.1190877998224362
14,RNN,TimeSeries,0:00:08.519730,0.47312769759571505,0.4507891348715108,0.8383340788058407,0.8253138120204335,0.8383340788058407,0.8383340788058407,0.3692638719503622,0.4005278731739172
15,Shallow,Easy,0:00:12.665974,0.6164856445481921,0.7086117795405497,0.7440305635717331,0.7748091607603408,0.7440305635717331,0.7440305635717331,0.5324754669422634,0.520810927598531
15,Deep,Easy,0:00:14.875368,0.4463579602888229,0.6689241551260912,0.6590257876240422,0.683206106870229,0.6590257876240422,0.6590257876240422,2.4865766333304027,3.092804370035652
15,LSTM,Easy,0:00:18.156663,0.7591920643617909,0.6748085385970487,0.8252148993149642,0.7709923666397124,0.8252148993149642,0.8252148993149642,0.415625102341232,0.9208896833521719
15,RNN,Easy,0:00:14.162733,0.7387623649158132,0.7079239837995922,0.8271251189902268,0.7977099238916208,0.8271251189902268,0.8271251189902268,0.40292413659400905,0.4861515396423922
15,CNN,Easy,0:00:21.546654,0.7638140699355628,0.6851418618937485,0.8376313276026743,0.7900763361053612,0.8376313276026743,0.8376313276026743,0.3780573440685427,0.5255194210824166
15,Shallow,Big,0:01:42.753042,0.23815463092066363,0.28845726608045524,0.9988212515800244,0.9987945179827488,0.9988212515800244,0.9988212515800244,0.01429372110589396,0.01682644486322145
15,Deep,Big,0:02:38.656502,0.17316122771251813,0.25515720563291316,0.994888746192627,0.9987477031471274,0.994888746192627,0.994888746192627,0.08091663188969227,0.019763875180532846
15,CNN,Big,0:13:33.605312,0.49747422281982684,0.5123124192260579,0.9996940270058787,0.9992626663389628,0.9996940270058787,0.9996940270058787,0.00133562829856201,0.003709771553441289
15,LSTM,Big,0:03:39.658907,0.0,0.0,0.6662436548211391,0.6672167411310157,0.6662436548211391,0.6662436548211391,0.026437250150094585,0.03112594011015409
15,RNN,Big,0:02:03.608259,0.43356764602377945,0.4815519496741138,0.9994733251740535,0.9994265182636377,0.9994733251740535,0.9994733251740535,0.0028564273232218134,0.0029888549085186917
15,Shallow,Text,0:00:10.323770,0.293199925017638,0.01080190233886242,0.5006698815896707,0.491875,0.5006698815896707,0.5006698815896707,0.7133346888030073,0.7066143798828125
15,Deep,Text,0:00:11.497043,0.6427269105870369,0.6748012256622314,0.49705251891641117,0.51,0.49705251891641117,0.49705251891641117,7.625547938024883,7.653506355285645
15,LSTM,Text,0:01:00.044772,0.9439034932168222,0.7792391896247863,0.71355841416638,0.5571875,0.71355841416638,0.71355841416638,0.1633549922915517,1.5566429710388183
15,RNN,Text,0:00:23.801622,0.9957920615057214,0.6476645135879516,0.9958467304642689,0.645625,0.9958467304642689,0.9958467304642689,0.033748504716707324,0.8028848028182983
15,CNN,Text,0:00:24.492562,0.645787871471683,0.6599669456481934,0.5004019292285077,0.5103125,0.5004019292285077,0.5004019292285077,7.952845192159998,7.788375015258789
15,Shallow,Image,0:01:09.621216,0.0,0.0,0.7783333381017049,0.7349999976158142,0.7783333381017049,0.7783333381017049,0.658903972307841,0.6615697479248047
15,Deep,Image,0:01:06.330100,0.0,0.0,0.7783333381017049,0.7349999976158142,0.7783333381017049,0.7783333381017049,0.5712547779083252,0.5920652151107788
15,CNN,Image,0:01:14.564702,0.8401190131902695,0.8819831204414368,0.9333333214124043,0.9399999904632569,0.9333333214124043,0.9333333214124043,0.1464747199167808,0.14091152392327785
15,LSTM,Image,0:01:09.910137,0.3560236612955729,0.4096690231561661,0.0,0.0,0.0,0.0,12.408489863077799,11.717653274536133
15,RNN,Image,0:01:03.799821,0.0,0.0,0.7783333381017049,0.7349999976158142,0.7783333381017049,0.7783333381017049,0.5968971292177836,0.6168565195798874
15,Shallow,TimeSeries,0:00:10.205340,0.0,0.0,0.7955257272560324,0.8037578336630087,0.7955257272560324,0.7955257272560324,0.5932636490337534,0.5852309862357838
15,Deep,TimeSeries,0:00:11.149455,0.0,0.0,0.7955257272560324,0.8037578336630087,0.7955257272560324,0.7955257272560324,0.4741722906195877,0.45833360078688207
15,CNN,TimeSeries,0:00:10.775133,0.6319025705547222,0.4940187265184634,0.8786386037641611,0.8619246901827378,0.8786386037641611,0.8786386037641611,0.28958644675557194,0.4091167423765031
15,LSTM,TimeSeries,0:00:20.080594,0.46375676988220726,0.5041597435663934,0.8414688748572368,0.8326359732879256,0.8414688748572368,0.8414688748572368,0.36958255276144003,0.4456897996459546
